,Open,High,Low,Close,Volume
0,1345.880,1346.096,1345.636,1345.940,1124
1,1346.063,1346.714,1345.940,1346.554,1040
2,1346.526,1346.685,1346.362,1346.510,555
3,1346.391,1346.702,1346.354,1346.688,605
4,1346.564,1346.833,1346.375,1346.791,825
5,1346.798,1346.906,1346.628,1346.751,549
6,1346.716,1346.988,1346.598,1346.774,746
7,1346.914,1346.944,1346.386,1346.386,492
8,1346.520,1346.734,1346.346,1346.648,790
9,1346.512,1346.756,1346.428,1346.666,436
10,1346.672,1346.682,1346.418,1346.442,578
11,1346.427,1346.692,1346.427,1346.522,597
12,1346.662,1346.807,1346.518,1346.634,499
13,1346.772,1346.776,1346.450,1346.560,541
14,1346.676,1346.788,1346.460,1346.613,602
15,1346.466,1346.688,1346.296,1346.350,554
16,1346.477,1346.740,1346.225,1346.379,704
17,1346.384,1346.550,1346.238,1346.333,737
18,1346.452,1346.546,1346.230,1346.243,260
19,1346.342,1346.366,1346.123,1346.358,402
20,1346.226,1346.364,1345.840,1345.984,337
21,1345.987,1345.993,1344.692,1344.934,1450
22,1344.939,1345.097,1344.423,1344.704,1395
23,1344.600,1344.687,1343.821,1344.238,1688
24,1344.269,1344.522,1344.126,1344.332,684
25,1344.332,1344.572,1344.267,1344.518,667
26,1344.366,1344.534,1343.642,1343.999,1311
27,1344.134,1344.320,1343.692,1344.313,1466
28,1344.156,1344.478,1344.080,1344.420,606
29,1344.262,1344.688,1344.243,1344.624,860
30,1344.486,1344.668,1343.356,1343.464,930
31,1343.464,1343.722,1343.100,1343.503,1386
32,1343.504,1343.861,1343.270,1343.549,1030
33,1343.720,1343.918,1343.540,1343.571,932
34,1343.751,1343.751,1343.255,1343.260,739
35,1343.431,1343.740,1343.254,1343.714,952
36,1343.571,1344.178,1343.480,1344.026,925
37,1344.032,1344.356,1343.878,1344.158,762
38,1344.328,1344.440,1343.817,1344.034,1423
39,1343.892,1344.084,1343.590,1343.595,862
40,1343.603,1343.764,1342.416,1342.962,1687
