,Open,High,Low,Close,Volume
0,106.543,106.576,106.543,106.574,103
1,106.576,106.597,106.568,106.572,86
2,106.574,106.610,106.560,106.602,68
3,106.604,106.609,106.574,106.604,81
4,106.602,106.630,106.601,106.623,69
5,106.620,106.627,106.602,106.627,46
6,106.625,106.646,106.615,106.644,91
7,106.646,106.654,106.624,106.624,43
8,106.626,106.662,106.624,106.642,64
9,106.644,106.658,106.644,106.658,35
10,106.656,106.656,106.582,106.582,83
11,106.584,106.606,106.574,106.595,75
12,106.598,106.632,106.597,106.612,53
13,106.614,106.650,106.607,106.630,94
14,106.627,106.632,106.574,106.600,74
15,106.598,106.614,106.585,106.598,69
16,106.601,106.601,106.579,106.598,52
17,106.601,106.608,106.563,106.576,61
18,106.574,106.586,106.562,106.579,75
19,106.582,106.590,106.544,106.546,85
20,106.549,106.557,106.482,106.520,189
21,106.518,106.546,106.508,106.526,112
22,106.528,106.549,106.508,106.510,95
23,106.512,106.540,106.505,106.538,70
24,106.541,106.584,106.541,106.568,92
25,106.570,106.584,106.538,106.540,120
26,106.542,106.575,106.526,106.548,106
27,106.551,106.554,106.510,106.510,86
28,106.507,106.522,106.472,106.498,146
29,106.496,106.530,106.460,106.480,115
30,106.482,106.488,106.451,106.471,152
31,106.469,106.499,106.448,106.470,120
32,106.472,106.501,106.466,106.501,49
33,106.504,106.504,106.460,106.462,60
34,106.460,106.480,106.426,106.446,131
35,106.448,106.484,106.416,106.430,114
36,106.432,106.451,106.398,106.448,92
37,106.446,106.465,106.428,106.460,70
38,106.463,106.490,106.450,106.489,107
39,106.486,106.513,106.479,106.498,96
40,106.496,106.500,106.470,106.498,49
41,106.500,106.502,106.480,106.480,49
42,106.482,106.498,106.480,106.488,25
43,106.490,106.549,106.476,106.532,111
44,106.534,106.554,106.534,106.542,65
45,106.544,106.594,106.540,106.586,116
46,106.584,106.596,106.578,106.587,64
47,106.584,106.589,106.556,106.574,93
48,106.572,106.573,106.512,106.568,95
49,106.571,106.592,106.561,106.585,69
50,106.588,106.639,106.586,106.632,95
51,106.628,106.656,106.614,106.636,124
52,106.634,106.665,106.634,106.654,78
53,106.651,106.672,106.646,106.672,63
54,106.676,106.692,106.666,106.676,131
55,106.679,106.686,106.635,106.684,188
56,106.682,106.686,106.636,106.640,120
57,106.638,106.646,106.580,106.600,93
58,106.602,106.605,106.546,106.558,112
59,106.560,106.574,106.540,106.542,52
60,106.545,106.547,106.518,106.534,56
61,106.537,106.546,106.498,106.528,83
62,106.526,106.570,106.520,106.568,87
63,106.570,106.609,106.558,106.584,125
64,106.586,106.616,106.576,106.610,80
65,106.612,106.646,106.608,106.613,80
66,106.610,106.626,106.548,106.570,116
67,106.574,106.578,106.539,106.542,92
68,106.544,106.586,106.544,106.560,75
69,106.558,106.572,106.550,106.570,44
70,106.572,106.583,106.551,106.556,62
71,106.554,106.599,106.552,106.596,74
72,106.599,106.603,106.576,106.594,78
73,106.592,106.604,106.552,106.552,73
74,106.550,106.570,106.544,106.555,81
75,106.553,106.576,106.538,106.560,73
76,106.562,106.590,106.550,106.590,44
77,106.588,106.631,106.588,106.618,84
78,106.620,106.660,106.616,106.654,65
79,106.657,106.680,106.638,106.638,97
80,106.636,106.654,106.630,106.642,53
81,106.644,106.649,106.627,106.644,51
82,106.640,106.649,106.599,106.647,75
83,106.649,106.666,106.633,106.636,64
84,106.638,106.642,106.602,106.607,102
85,106.604,106.621,106.600,106.621,52
86,106.618,106.628,106.600,106.624,66
87,106.626,106.652,106.626,106.644,55
88,106.646,106.652,106.618,106.630,68
89,106.633,106.656,106.633,106.641,50
90,106.644,106.646,106.618,106.638,75
91,106.636,106.646,106.628,106.636,62
92,106.634,106.634,106.610,106.622,50
93,106.620,106.636,106.612,106.634,40
94,106.636,106.648,106.636,106.646,39
95,106.648,106.650,106.636,106.646,49
