,Open,High,Low,Close,Volume
0,1.27684,1.27687,1.26894,1.27196,61949
1,1.27202,1.27226,1.26827,1.26835,18360
2,1.26998,1.27218,1.26933,1.27130,9713
3,1.27130,1.27198,1.27102,1.27168,6912
4,1.27168,1.27276,1.26892,1.26954,12081
5,1.26952,1.26972,1.26561,1.26732,14592
6,1.26734,1.27168,1.26707,1.27016,20841
7,1.27018,1.27080,1.26706,1.26725,9783
8,1.26756,1.26840,1.26612,1.26642,6073
9,1.26644,1.26691,1.26606,1.26628,4727
10,1.26629,1.26698,1.26518,1.26604,8763
11,1.26605,1.26634,1.26234,1.26479,13886
12,1.26478,1.27016,1.26466,1.27012,22312
13,1.27012,1.27052,1.26860,1.26862,10202
14,1.26907,1.27072,1.26860,1.27019,8446
15,1.27018,1.27039,1.26889,1.26900,5138
16,1.26900,1.27045,1.26628,1.26748,10143
17,1.26748,1.26786,1.26561,1.26778,13783
18,1.26778,1.28081,1.26530,1.27894,31848
19,1.27888,1.28004,1.27852,1.27858,8273
20,1.27910,1.28060,1.27859,1.28008,6258
21,1.28008,1.28080,1.27973,1.28075,4229
22,1.28074,1.28348,1.28072,1.28278,6469
23,1.28277,1.28466,1.28164,1.28366,11446
24,1.28360,1.28685,1.28136,1.28220,19240
25,1.28218,1.28635,1.28192,1.28552,10665
26,1.28552,1.28616,1.28508,1.28577,4638
27,1.28578,1.28578,1.28514,1.28540,3699
28,1.28539,1.28695,1.28480,1.28680,7689
29,1.28679,1.28683,1.28044,1.28228,19323
30,1.28228,1.28802,1.28212,1.28706,24423
31,1.28712,1.28726,1.28478,1.28499,9635
32,1.28532,1.28648,1.28524,1.28547,4980
33,1.28546,1.28580,1.28392,1.28412,4895
34,1.28416,1.28472,1.28314,1.28440,8668
35,1.28439,1.28692,1.28420,1.28642,11698
36,1.28644,1.28659,1.28403,1.28542,17088
37,1.28542,1.28614,1.28454,1.28561,7570
38,1.28557,1.28617,1.28512,1.28544,4219
39,1.28546,1.28576,1.28440,1.28450,4342
40,1.28450,1.28452,1.28261,1.28283,12236
41,1.28278,1.28480,1.28130,1.28460,12535
42,1.28464,1.28928,1.28463,1.28814,20486
43,1.28814,1.28886,1.28648,1.28682,9401
44,1.28700,1.28808,1.28624,1.28666,5512
45,1.28665,1.28676,1.28497,1.28553,4301
46,1.28555,1.28800,1.28519,1.28749,6867
47,1.28749,1.28770,1.28217,1.28448,18006
48,1.28448,1.28786,1.28382,1.28658,24447
49,1.28658,1.28758,1.27918,1.28172,38069
50,1.28188,1.28244,1.27998,1.28022,9054
51,1.28023,1.28187,1.28018,1.28158,7042
52,1.28159,1.28664,1.28158,1.28383,13180
53,1.28385,1.28450,1.28168,1.28410,20376
54,1.28409,1.28564,1.27816,1.27831,27638
55,1.27832,1.28158,1.27136,1.27983,32275
56,1.27938,1.28048,1.27742,1.27792,9562
57,1.27794,1.27863,1.27722,1.27780,7701
58,1.27780,1.27780,1.27390,1.27514,13096
59,1.27508,1.27854,1.27478,1.27851,19854
60,1.27850,1.28662,1.27772,1.28390,37048
61,1.28390,1.28950,1.28390,1.28651,20175
62,1.28673,1.28814,1.28630,1.28638,11521
63,1.28636,1.28654,1.28505,1.28528,5575
64,1.28522,1.28732,1.28424,1.28723,11198
65,1.28724,1.28819,1.28690,1.28792,12473
66,1.28793,1.28794,1.28470,1.28542,19682
67,1.28541,1.28771,1.28530,1.28612,10922
68,1.28648,1.28766,1.28604,1.28726,6515
69,1.28726,1.28739,1.28586,1.28615,5443
70,1.28615,1.28646,1.28500,1.28578,11949
71,1.28584,1.28797,1.28529,1.28784,13761
72,1.28782,1.29206,1.28702,1.28858,31791
73,1.28859,1.28962,1.28654,1.28817,14047
74,1.28780,1.28810,1.28642,1.28662,5589
75,1.28662,1.28743,1.28642,1.28700,3869
76,1.28701,1.28720,1.28578,1.28670,10291
77,1.28670,1.28698,1.28185,1.28416,16767
