,Open,High,Low,Close,Volume
0,1.22750,1.22767,1.22694,1.22734,1960
1,1.22739,1.22818,1.22722,1.22802,1175
2,1.22808,1.22876,1.22780,1.22780,1047
3,1.22780,1.22860,1.22742,1.22791,1377
4,1.22791,1.22792,1.22624,1.22628,2358
5,1.22626,1.22674,1.22514,1.22632,3535
6,1.22632,1.22786,1.22548,1.22744,3465
7,1.22740,1.22825,1.22620,1.22759,3206
8,1.22761,1.22982,1.22745,1.22904,3493
9,1.22906,1.23225,1.22888,1.23044,5046
10,1.23040,1.23234,1.23040,1.23080,3632
11,1.23081,1.23204,1.22940,1.23088,4128
12,1.23090,1.23158,1.22974,1.23143,5285
13,1.23142,1.23331,1.23082,1.23094,6053
14,1.23095,1.23239,1.23043,1.23143,4783
15,1.23144,1.23204,1.23042,1.23124,2746
16,1.23125,1.23241,1.23124,1.23214,2433
17,1.23218,1.23312,1.23204,1.23311,1621
18,1.23316,1.23360,1.23236,1.23306,2485
19,1.23306,1.23313,1.23172,1.23183,1766
20,1.23336,1.23656,1.23249,1.23473,3465
21,1.23474,1.23481,1.22995,1.23176,6426
22,1.23176,1.23382,1.23164,1.23326,2736
23,1.23324,1.23374,1.23280,1.23300,1619
24,1.23298,1.23306,1.23192,1.23218,1575
25,1.23213,1.23284,1.23164,1.23270,1137
26,1.23268,1.23278,1.23193,1.23218,949
27,1.23220,1.23259,1.23124,1.23191,1034
28,1.23191,1.23210,1.22868,1.22910,2822
29,1.22910,1.22977,1.22689,1.22849,6030
30,1.22848,1.23337,1.22825,1.23242,5957
31,1.23245,1.23344,1.23118,1.23224,3412
32,1.23222,1.23320,1.23066,1.23135,3326
33,1.23138,1.23160,1.22952,1.23013,2912
34,1.23015,1.23060,1.22842,1.22978,3108
35,1.22975,1.23126,1.22929,1.23084,2623
36,1.23084,1.23240,1.23022,1.23240,3420
37,1.23236,1.23296,1.23102,1.23276,5163
38,1.23280,1.23491,1.23204,1.23292,4779
39,1.23294,1.23404,1.23230,1.23342,2768
40,1.23339,1.23353,1.23221,1.23250,1625
41,1.23246,1.23346,1.23224,1.23252,1511
42,1.23252,1.23388,1.23227,1.23385,1479
43,1.23382,1.23383,1.23338,1.23358,521
44,1.23358,1.23386,1.23316,1.23344,428
45,1.23342,1.23398,1.23337,1.23370,762
46,1.23370,1.23565,1.23352,1.23501,2192
47,1.23498,1.23630,1.23486,1.23559,2713
48,1.23565,1.23598,1.23482,1.23510,1147
49,1.23508,1.23554,1.23466,1.23496,1034
50,1.23498,1.23514,1.23467,1.23470,716
51,1.23473,1.23518,1.23431,1.23494,1133
52,1.23494,1.23556,1.23344,1.23390,2262
53,1.23392,1.23504,1.23284,1.23332,3334
54,1.23334,1.23458,1.23302,1.23388,2978
55,1.23392,1.23452,1.23321,1.23442,2424
56,1.23446,1.23519,1.23342,1.23467,2078
57,1.23468,1.24004,1.23434,1.23972,6482
58,1.23977,1.24142,1.23902,1.24090,4021
59,1.24094,1.24118,1.23954,1.24068,3149
60,1.24071,1.24108,1.23864,1.23951,4645
61,1.23952,1.24084,1.23942,1.23980,4894
62,1.23983,1.24205,1.23970,1.24157,4659
63,1.24154,1.24173,1.23888,1.23936,3136
64,1.23936,1.24095,1.23920,1.24062,2650
65,1.24058,1.24118,1.24007,1.24057,1260
66,1.24059,1.24076,1.23996,1.24030,1480
67,1.24025,1.24091,1.24024,1.24050,726
68,1.24070,1.24246,1.24059,1.24216,2361
69,1.24216,1.24288,1.24126,1.24156,3334
70,1.24152,1.24266,1.24128,1.24175,3810
71,1.24176,1.24210,1.24104,1.24137,2816
72,1.24138,1.24184,1.24104,1.24167,1581
73,1.24163,1.24216,1.24111,1.24193,1660
74,1.24192,1.24214,1.24146,1.24153,1036
75,1.24156,1.24231,1.24152,1.24192,1259
76,1.24190,1.24336,1.24180,1.24260,2954
77,1.24260,1.24277,1.24074,1.24092,3443
78,1.24092,1.24182,1.24041,1.24102,3623
79,1.24100,1.24275,1.24058,1.24236,2803
80,1.24235,1.24464,1.24212,1.24348,3206
81,1.24352,1.24370,1.24076,1.24076,2145
82,1.24071,1.24186,1.23978,1.24173,2754
83,1.24172,1.24244,1.24029,1.24144,4839
84,1.24146,1.24224,1.24060,1.24100,4033
85,1.24099,1.24164,1.23880,1.24029,5940
86,1.24028,1.24044,1.23849,1.23964,4241
87,1.23958,1.24064,1.23910,1.24004,2864
88,1.24007,1.24141,1.23968,1.24084,1585
89,1.24081,1.24126,1.24023,1.24048,1576
90,1.24048,1.24138,1.24021,1.24128,1498
91,1.24126,1.24159,1.24103,1.24114,666
92,1.24114,1.24128,1.24093,1.24107,552
93,1.24100,1.24158,1.24096,1.24123,582
94,1.24125,1.24153,1.24067,1.24076,1633
