,Open,High,Low,Close,Volume
0,0.72526,0.72587,0.72504,0.72565,992
1,0.72567,0.72654,0.72566,0.72632,838
2,0.72632,0.72642,0.72596,0.72602,860
3,0.72602,0.72642,0.72598,0.72608,901
4,0.72607,0.72643,0.72607,0.72638,319
5,0.72640,0.72725,0.72630,0.72711,400
6,0.72712,0.72719,0.72688,0.72694,579
7,0.72696,0.72736,0.72690,0.72690,530
8,0.72690,0.72702,0.72594,0.72594,859
9,0.72592,0.72644,0.72592,0.72634,1085
10,0.72632,0.72651,0.72616,0.72621,481
11,0.72621,0.72624,0.72550,0.72560,871
12,0.72567,0.72572,0.72521,0.72552,1192
13,0.72557,0.72592,0.72502,0.72518,914
14,0.72517,0.72526,0.72490,0.72494,768
15,0.72494,0.72494,0.72410,0.72414,1110
16,0.72413,0.72444,0.72403,0.72416,540
17,0.72418,0.72418,0.72393,0.72406,225
18,0.72406,0.72408,0.72387,0.72395,411
19,0.72395,0.72426,0.72323,0.72389,720
20,0.72348,0.72360,0.72308,0.72360,90
21,0.72360,0.72465,0.72315,0.72350,397
22,0.72352,0.72439,0.72346,0.72374,152
23,0.72418,0.72450,0.72336,0.72336,221
24,0.72338,0.72414,0.72321,0.72414,350
25,0.72414,0.72473,0.72402,0.72432,361
26,0.72430,0.72435,0.72395,0.72398,170
27,0.72398,0.72446,0.72398,0.72442,145
28,0.72442,0.72454,0.72406,0.72434,186
29,0.72434,0.72475,0.72434,0.72472,238
30,0.72474,0.72474,0.72429,0.72456,205
31,0.72456,0.72457,0.72388,0.72406,286
32,0.72408,0.72474,0.72401,0.72470,362
33,0.72470,0.72519,0.72470,0.72500,393
34,0.72501,0.72538,0.72498,0.72536,265
35,0.72530,0.72578,0.72508,0.72566,557
36,0.72566,0.72582,0.72521,0.72521,433
37,0.72522,0.72570,0.72503,0.72514,462
38,0.72512,0.72558,0.72504,0.72552,341
39,0.72551,0.72570,0.72533,0.72566,223
40,0.72568,0.72642,0.72563,0.72642,401
41,0.72640,0.72662,0.72628,0.72638,276
42,0.72638,0.72702,0.72628,0.72690,437
43,0.72689,0.72736,0.72680,0.72733,287
44,0.72734,0.72774,0.72728,0.72756,314
45,0.72752,0.72754,0.72731,0.72732,224
46,0.72731,0.72751,0.72721,0.72721,225
47,0.72714,0.72722,0.72692,0.72701,207
48,0.72694,0.72731,0.72676,0.72723,220
49,0.72724,0.72742,0.72695,0.72703,253
50,0.72708,0.72727,0.72688,0.72694,211
51,0.72694,0.72708,0.72672,0.72672,133
52,0.72670,0.72673,0.72650,0.72651,146
53,0.72657,0.72715,0.72653,0.72711,272
54,0.72712,0.72712,0.72674,0.72674,271
55,0.72673,0.72683,0.72641,0.72646,245
56,0.72646,0.72794,0.72646,0.72788,502
57,0.72788,0.72858,0.72765,0.72783,393
58,0.72783,0.72821,0.72768,0.72805,342
59,0.72804,0.72845,0.72796,0.72819,244
60,0.72820,0.72858,0.72792,0.72849,352
61,0.72849,0.72906,0.72849,0.72855,560
62,0.72853,0.72872,0.72846,0.72853,472
63,0.72851,0.72858,0.72828,0.72857,516
64,0.72854,0.72874,0.72822,0.72841,467
65,0.72842,0.72874,0.72836,0.72869,298
66,0.72875,0.72908,0.72851,0.72866,417
67,0.72866,0.72886,0.72855,0.72856,443
68,0.72857,0.72906,0.72857,0.72904,228
69,0.72901,0.72901,0.72870,0.72884,411
70,0.72882,0.72929,0.72878,0.72905,502
71,0.72904,0.72970,0.72899,0.72929,567
72,0.72928,0.72953,0.72916,0.72924,423
73,0.72924,0.72940,0.72884,0.72884,168
74,0.72884,0.72898,0.72866,0.72879,206
75,0.72879,0.72888,0.72860,0.72886,303
76,0.72887,0.72917,0.72867,0.72910,338
77,0.72910,0.72926,0.72864,0.72870,268
78,0.72870,0.72876,0.72842,0.72844,384
79,0.72843,0.72874,0.72841,0.72865,317
80,0.72864,0.72888,0.72828,0.72880,352
81,0.72881,0.72888,0.72784,0.72802,420
82,0.72802,0.72807,0.72774,0.72778,398
83,0.72778,0.72812,0.72758,0.72792,441
84,0.72792,0.72862,0.72779,0.72840,841
85,0.72839,0.72904,0.72819,0.72902,694
86,0.72904,0.72966,0.72899,0.72940,885
87,0.72935,0.72977,0.72935,0.72950,631
88,0.72951,0.72966,0.72919,0.72930,884
89,0.72929,0.72941,0.72880,0.72894,726
90,0.72895,0.72955,0.72880,0.72918,610
91,0.72918,0.72924,0.72858,0.72864,766
92,0.72862,0.72892,0.72850,0.72872,657
93,0.72873,0.72911,0.72844,0.72902,865
94,0.72902,0.72944,0.72888,0.72926,627
95,0.72927,0.72956,0.72920,0.72944,403
96,0.72943,0.72943,0.72914,0.72926,443
97,0.72926,0.72994,0.72926,0.72976,560
98,0.72976,0.72986,0.72964,0.72975,405
99,0.72974,0.72976,0.72952,0.72965,493
100,0.72964,0.72968,0.72948,0.72964,743
101,0.72965,0.72966,0.72952,0.72957,461
102,0.72952,0.72966,0.72947,0.72966,390
103,0.72965,0.72974,0.72952,0.72966,427
104,0.72965,0.72992,0.72963,0.72978,282
105,0.72978,0.72992,0.72968,0.72986,299
106,0.72983,0.72988,0.72966,0.72983,456
107,0.72987,0.72990,0.72958,0.72969,266
108,0.72968,0.72992,0.72966,0.72966,362
109,0.72966,0.72992,0.72962,0.72988,513
110,0.72991,0.73006,0.72983,0.72990,262
111,0.72990,0.73001,0.72987,0.72991,256
112,0.72992,0.72998,0.72967,0.72988,377
113,0.72988,0.73008,0.72985,0.73008,170
114,0.73008,0.73012,0.72979,0.72996,558
115,0.72996,0.73001,0.72972,0.72976,174
116,0.72956,0.72984,0.72954,0.72960,81
117,0.72960,0.72980,0.72956,0.72979,41
118,0.72979,0.72980,0.72957,0.72966,116
119,0.72966,0.72966,0.72954,0.72957,37
120,0.72956,0.72996,0.72950,0.72970,231
121,0.72970,0.72974,0.72956,0.72966,161
122,0.72968,0.72970,0.72952,0.72952,67
123,0.72949,0.72996,0.72949,0.72968,329
124,0.72968,0.72990,0.72960,0.72990,281
125,0.72987,0.73007,0.72973,0.72990,241
126,0.72990,0.73038,0.72990,0.73001,401
127,0.73004,0.73022,0.73000,0.73020,149
128,0.73022,0.73022,0.72972,0.72972,511
129,0.72973,0.72977,0.72929,0.72942,419
130,0.72948,0.72971,0.72936,0.72955,297
131,0.72955,0.72964,0.72910,0.72919,399
132,0.72920,0.72962,0.72920,0.72952,221
133,0.72958,0.72964,0.72894,0.72906,410
134,0.72908,0.72924,0.72896,0.72915,310
135,0.72914,0.72916,0.72864,0.72864,393
136,0.72862,0.72880,0.72844,0.72880,429
137,0.72880,0.72880,0.72853,0.72854,386
138,0.72854,0.72869,0.72828,0.72864,312
139,0.72866,0.72882,0.72846,0.72882,220
140,0.72884,0.72888,0.72860,0.72862,238
141,0.72863,0.72882,0.72848,0.72881,245
142,0.72882,0.72884,0.72842,0.72845,240
143,0.72845,0.72901,0.72840,0.72894,234
144,0.72897,0.72900,0.72884,0.72888,158
145,0.72886,0.72898,0.72876,0.72876,216
146,0.72874,0.72883,0.72862,0.72864,175
147,0.72864,0.72920,0.72848,0.72910,378
148,0.72908,0.72910,0.72899,0.72909,198
149,0.72908,0.72920,0.72896,0.72909,232
150,0.72909,0.72910,0.72844,0.72852,363
151,0.72854,0.72866,0.72836,0.72854,378
152,0.72852,0.72886,0.72844,0.72874,309
153,0.72874,0.72903,0.72846,0.72856,414
154,0.72856,0.72958,0.72836,0.72940,586
