,Open,High,Low,Close,Volume
0,1.28724,1.28770,1.28668,1.28770,1617
1,1.28770,1.28770,1.28569,1.28610,1482
2,1.28604,1.28709,1.28594,1.28664,1453
3,1.28666,1.28674,1.28586,1.28649,1253
4,1.28650,1.28703,1.28576,1.28580,1231
5,1.28579,1.28595,1.28370,1.28392,1471
6,1.28392,1.28401,1.28282,1.28293,1463
7,1.28291,1.28366,1.28240,1.28358,1195
8,1.28364,1.28536,1.28364,1.28532,1265
9,1.28534,1.28536,1.28442,1.28488,1530
10,1.28487,1.28546,1.28460,1.28533,975
11,1.28532,1.28658,1.28500,1.28647,2030
12,1.28649,1.28722,1.28580,1.28628,2153
13,1.28630,1.28734,1.28527,1.28680,2666
14,1.28682,1.28724,1.28660,1.28698,2203
15,1.28698,1.28754,1.28676,1.28736,2179
16,1.28736,1.28742,1.28656,1.28740,2618
17,1.28742,1.28759,1.28713,1.28756,891
18,1.28757,1.28845,1.28744,1.28842,1144
19,1.28844,1.28989,1.28841,1.28943,2220
20,1.28930,1.28950,1.28850,1.28905,217
21,1.28905,1.28922,1.28872,1.28900,124
22,1.28903,1.28903,1.28874,1.28876,514
23,1.28875,1.28876,1.28835,1.28851,108
24,1.28852,1.28876,1.28781,1.28782,446
25,1.28782,1.28824,1.28764,1.28821,168
26,1.28820,1.28847,1.28820,1.28838,234
27,1.28838,1.28838,1.28788,1.28815,224
28,1.28816,1.28817,1.28752,1.28758,309
29,1.28758,1.28776,1.28733,1.28766,394
30,1.28763,1.28784,1.28735,1.28779,454
31,1.28778,1.28831,1.28778,1.28818,449
32,1.28817,1.28822,1.28746,1.28760,514
33,1.28761,1.28770,1.28668,1.28768,815
34,1.28767,1.28782,1.28730,1.28734,508
35,1.28734,1.28752,1.28634,1.28661,915
36,1.28662,1.28680,1.28611,1.28669,700
37,1.28672,1.28688,1.28602,1.28688,823
38,1.28688,1.28694,1.28626,1.28654,704
39,1.28654,1.28685,1.28608,1.28608,574
40,1.28608,1.28661,1.28601,1.28659,576
41,1.28660,1.28684,1.28632,1.28652,562
42,1.28652,1.28675,1.28648,1.28663,345
43,1.28669,1.28678,1.28652,1.28658,230
44,1.28658,1.28672,1.28624,1.28652,468
45,1.28654,1.28674,1.28642,1.28654,312
46,1.28654,1.28661,1.28628,1.28650,290
47,1.28649,1.28669,1.28644,1.28658,247
48,1.28664,1.28670,1.28634,1.28640,116
49,1.28642,1.28672,1.28642,1.28664,225
50,1.28658,1.28678,1.28645,1.28676,199
51,1.28676,1.28692,1.28670,1.28690,195
52,1.28691,1.28753,1.28684,1.28737,442
53,1.28736,1.28738,1.28664,1.28676,410
54,1.28673,1.28708,1.28672,1.28708,489
55,1.28708,1.28720,1.28676,1.28720,559
56,1.28719,1.28730,1.28668,1.28700,846
57,1.28699,1.28702,1.28628,1.28636,763
58,1.28636,1.28664,1.28565,1.28566,723
59,1.28564,1.28592,1.28484,1.28552,876
60,1.28556,1.28581,1.28494,1.28500,1010
61,1.28500,1.28506,1.28418,1.28454,1037
